RecordID,LotRoadFrontageSF,LotAreaSF,OverallQuality,OverallCondition,Age,BasementFinishedSF,BasementUnfinishedSF,TotalBasementSF,CentralAir,FirstFloorSF,SecondFloorSF,LowQualityFinishedSF,TotalLivingAreaSF,FullBath,HalfBath,BedroomAbvGround,KitchenAbvGround,TotalRoomsAbvGround,Fireplaces,GarageType,GarageCars,GarageSF,WoodDeckSF,TotalPorchSF,SalePrice
745,51,6120,5,6,85,0,960,960,Y,995,0,0,995,1,0,2,1,5,0,Detached,1,264,0,66,115000
746,51,6120,5,6,72,273,679,952,Y,994,588,0,1582,2,0,3,1,6,1,Detached,1,250,189,34,150000
747,50,8635,5,5,85,134,938,1072,Y,1072,0,0,1072,1,0,2,1,5,0,Detached,5,1184,0,105,126500
748,0,11888,6,6,94,0,844,844,N,1445,689,0,2134,2,0,5,1,10,0,Detached,2,441,0,328,214500
749,60,11414,7,8,100,0,728,728,N,1136,883,0,2019,1,0,3,1,8,0,Detached,2,532,509,135,167500
750,57,8094,6,6,95,0,1048,1048,Y,1048,720,0,1768,2,0,3,1,8,0,Detached,2,576,0,150,155000
751,50,2500,7,8,95,299,611,910,Y,916,910,0,1826,1,1,4,1,7,1,Attached,1,164,0,0,155000
752,68,9928,7,8,95,0,672,672,Y,1272,672,0,1944,2,0,3,1,8,0,Detached,1,216,24,28,179900
753,92,5520,6,6,98,0,755,755,Y,929,929,371,2229,1,0,5,1,8,0,None,0,0,0,228,104000
754,50,3000,5,1,88,0,1040,1040,N,1088,1040,0,2128,2,0,4,2,11,0,None,0,0,0,56,62500
755,57,6876,6,5,83,522,198,720,Y,1146,784,0,1930,2,0,4,1,8,0,Attached,1,316,0,213,149000
756,52,6240,4,5,85,152,628,780,Y,848,0,360,1208,1,0,2,1,5,0,Detached,2,539,0,135,103000
757,0,5775,6,7,95,0,483,483,Y,741,686,0,1427,1,0,3,1,7,0,Attached,1,379,0,136,123000
758,41,5852,7,5,108,169,851,1020,N,978,886,0,1864,2,1,6,1,9,0,None,0,0,0,290,97500
759,60,5160,6,6,83,0,1204,1204,Y,1204,462,0,1666,1,0,3,1,4,0,Detached,1,384,0,148,135000
760,86,5160,4,6,87,812,46,858,Y,892,0,0,892,1,0,1,1,5,0,None,0,0,0,265,70000
761,60,10320,6,7,95,538,160,698,Y,754,649,0,1403,1,1,3,1,7,0,Detached,1,308,0,288,116000
762,50,4280,4,9,64,0,560,560,Y,704,0,0,704,1,0,2,1,4,0,CarPort,1,220,0,24,88750
763,60,10800,5,5,23,1200,0,1200,Y,1200,0,0,1200,3,0,3,1,5,0,None,0,0,120,0,179000
764,60,10800,5,5,23,1200,0,1200,Y,1200,0,0,1200,3,0,3,1,5,0,None,0,0,120,0,179000
765,0,10547,5,5,32,1152,0,1152,Y,1152,0,0,1152,2,0,2,2,6,0,Detached,1,252,0,0,159900
766,0,10020,1,1,88,350,333,683,N,904,0,0,904,0,1,1,1,4,0,None,0,0,0,0,61000
767,54,6629,6,6,85,551,121,672,N,697,672,0,1369,2,0,3,1,6,0,Detached,1,300,147,0,103600
768,60,9780,5,3,76,0,585,585,N,687,425,0,1112,2,0,4,1,6,0,Detached,1,226,0,0,63000
769,70,12886,5,6,47,444,76,520,Y,1464,0,0,1464,2,0,3,1,6,1,Attached,2,480,302,100,175000
770,80,8816,5,6,47,651,470,1121,Y,1121,0,0,1121,1,0,3,1,5,0,Detached,2,480,0,80,139000
771,70,11184,6,5,32,726,192,918,Y,918,765,0,1683,2,1,3,1,7,1,Attached,2,440,243,0,172500
772,75,11625,5,6,43,527,525,1052,Y,1052,0,0,1052,1,1,3,1,6,1,Attached,1,668,0,215,113500
773,65,7800,5,7,43,450,414,864,Y,899,0,0,899,1,0,3,1,5,0,Attached,1,288,64,0,130000
774,0,8014,6,5,32,456,0,456,Y,1034,0,0,1034,1,0,3,1,5,1,Attached,2,504,0,0,149900
775,0,7252,5,5,28,685,173,858,Y,858,0,0,858,1,0,2,1,5,0,Detached,2,576,120,0,134900
776,74,8740,5,6,28,672,168,840,Y,860,0,0,860,1,0,2,1,4,0,Detached,2,528,0,0,137000
777,0,11616,5,5,48,840,252,1092,Y,1092,0,0,1092,1,0,3,1,6,1,Attached,1,288,0,164,139000
778,88,15400,5,5,49,0,552,552,Y,904,611,259,1774,2,0,4,1,8,1,Attached,1,384,290,40,165000
779,88,15312,6,5,50,588,550,1138,Y,1138,0,0,1138,1,0,3,1,6,1,Attached,2,480,0,140,148000
780,0,15584,5,5,54,0,825,825,Y,2071,0,0,2071,1,1,4,1,9,1,Attached,1,336,131,28,165000
781,0,9000,2,2,63,0,0,0,N,660,0,0,660,1,0,2,1,5,0,None,0,0,0,100,63900
782,0,11250,4,5,53,0,1104,1104,Y,1104,684,0,1788,1,0,5,1,8,2,Attached,1,304,120,0,161500
783,65,25095,5,8,42,1324,113,1437,Y,1473,0,0,1473,1,0,1,1,5,2,Attached,1,452,0,108,143000
784,0,17140,4,6,54,1059,75,1134,Y,1229,0,0,1229,1,0,3,1,6,0,Attached,1,284,0,0,135000
785,0,12342,4,5,70,262,599,861,Y,861,0,0,861,1,0,1,1,4,0,Detached,2,539,158,0,82500
786,0,10708,5,5,55,1147,470,1617,Y,1867,0,0,1867,1,0,2,1,7,3,Attached,1,303,476,142,190000
787,0,13680,3,5,55,0,0,0,Y,1733,0,0,1733,2,0,4,1,8,1,Attached,2,452,0,0,139600
788,0,15635,4,5,56,0,0,0,Y,1383,0,0,1383,1,0,2,1,6,0,Attached,2,498,0,200,122000
789,73,9855,6,5,54,0,1436,1436,Y,1689,0,0,1689,1,0,3,1,7,1,Attached,2,480,0,0,127500
790,68,9571,5,5,54,257,816,1073,Y,1073,0,0,1073,1,0,2,1,5,0,Attached,1,340,0,0,121500
791,68,9571,5,3,52,0,1276,1276,Y,1276,0,0,1276,1,0,3,1,5,0,Attached,1,350,0,0,60000
792,50,9350,6,7,64,342,405,747,Y,892,747,0,1639,1,1,3,1,6,1,Detached,1,240,0,50,154400
793,50,9340,4,6,69,344,328,672,Y,672,0,0,672,1,0,2,1,4,0,Attached,1,234,0,113,113000
794,62,7440,5,6,56,173,916,1089,Y,1089,0,0,1089,1,0,3,1,5,1,Detached,1,252,328,0,125000
795,0,11500,4,3,53,0,0,0,N,845,0,0,845,1,0,3,1,5,0,Detached,1,290,186,0,84000
796,42,4235,5,5,26,945,104,1049,Y,1049,0,0,1049,2,0,2,1,5,0,Attached,1,266,0,105,139500
797,60,11409,5,4,61,292,476,768,Y,1148,568,0,1716,1,1,3,1,8,1,Attached,1,281,0,160,131000
798,60,9060,6,5,71,204,356,560,Y,698,560,0,1258,1,0,2,1,6,0,Detached,1,280,0,0,105000
799,60,9084,4,5,70,0,755,755,Y,755,755,0,1510,1,0,4,1,7,1,Detached,1,296,120,0,108000
800,74,10778,7,6,20,746,308,1054,Y,1061,0,0,1061,1,1,1,1,4,0,Attached,2,462,114,36,162000
801,66,19255,6,5,27,520,0,520,Y,1338,0,0,1338,1,1,2,1,5,1,Attached,2,576,0,0,156500
802,79,12327,8,8,27,1441,55,1496,Y,1496,636,0,2132,1,1,1,1,5,1,Attached,2,612,349,40,316600
803,90,14684,7,7,20,662,1496,2158,Y,2196,0,0,2196,2,0,3,1,7,1,Attached,3,701,84,70,271900
804,75,9317,7,5,17,513,227,740,Y,1006,769,0,1775,2,1,3,1,7,1,Attached,2,425,234,264,213000
805,85,10560,7,5,17,474,605,1079,Y,1079,800,0,1879,2,1,3,1,8,1,Attached,2,473,400,244,239900
806,80,9828,8,5,15,584,544,1128,Y,1142,878,0,2020,2,1,3,1,8,1,Attached,2,466,0,155,239500
807,120,26400,5,7,130,0,0,0,Y,1288,728,0,2016,1,0,4,1,7,1,Attached,2,576,0,0,131000
808,64,7018,5,5,31,0,0,0,Y,1535,0,0,1535,2,0,4,2,8,0,Attached,2,410,0,0,118964
809,64,7018,5,5,31,1086,0,1086,Y,1224,0,0,1224,0,2,2,2,6,2,Detached,2,528,120,0,153337
810,64,7018,5,5,31,0,0,0,Y,1114,1114,0,2228,2,0,6,2,8,0,Detached,2,720,73,0,147983
811,64,7018,5,5,31,0,0,0,Y,1535,0,0,1535,2,0,4,2,8,0,Attached,2,400,0,0,118858
812,64,7018,5,5,31,0,0,0,Y,1535,0,0,1535,2,0,4,2,8,0,Attached,2,400,0,0,118858
813,64,7018,5,5,31,0,0,0,Y,1120,1120,0,2240,2,0,6,2,12,0,Detached,2,528,154,0,142953
814,64,7040,5,5,31,1094,0,1094,Y,1229,0,0,1229,0,2,2,2,6,2,Detached,2,672,120,0,148325
815,64,7007,5,5,31,0,0,0,Y,1513,0,0,1513,2,0,4,2,8,0,Attached,2,400,0,0,113722
816,0,11855,7,5,10,820,348,1168,Y,1168,1619,0,2787,4,2,6,2,8,2,Attached,4,820,312,0,269500
817,0,7939,7,5,10,820,348,1168,Y,1168,1619,0,2787,4,2,6,2,8,2,Attached,4,820,312,0,269500
818,0,7976,7,5,10,820,348,1168,Y,1168,1619,0,2787,4,2,6,2,8,2,Attached,4,820,312,0,269500
819,84,10933,9,5,1,1021,534,1555,Y,1680,0,0,1680,1,1,1,1,8,1,Attached,3,1138,185,24,323262
820,79,10637,8,5,3,1288,417,1705,Y,1718,0,0,1718,2,0,3,1,7,1,Attached,3,826,208,44,297000
821,61,10226,8,5,2,0,1622,1622,Y,1630,0,0,1630,2,0,3,1,8,1,Attached,3,860,172,42,295493
822,65,10816,9,5,2,1104,616,1720,Y,1720,0,0,1720,2,0,3,1,8,1,Attached,3,846,208,104,332000
823,71,9178,8,5,2,0,1468,1468,Y,1468,0,0,1468,2,0,3,1,6,1,Attached,3,904,192,142,239900
824,68,10769,8,5,3,20,846,866,Y,866,902,0,1768,2,1,3,1,7,0,Attached,2,578,144,105,212000
825,77,11422,8,5,3,1359,479,1838,Y,1838,0,0,1838,2,0,3,1,7,2,Attached,2,524,154,222,272500
826,122,11923,9,5,3,0,1800,1800,Y,1800,0,0,1800,2,0,2,1,7,0,Attached,2,702,288,136,239000
827,68,8814,7,5,4,1334,270,1604,Y,1604,0,0,1604,2,1,3,1,8,1,Attached,2,660,123,110,220000
828,64,6762,7,5,3,902,380,1282,Y,1290,0,0,1290,2,0,2,1,6,1,Attached,2,662,168,0,200000
829,95,10324,8,5,2,872,382,1254,Y,1254,0,0,1254,2,0,2,1,5,0,Attached,3,810,168,92,221800
830,64,7314,7,5,3,724,508,1232,Y,1232,0,0,1232,2,0,2,1,6,0,Attached,2,632,132,0,194500
831,78,11645,8,5,5,24,1474,1498,Y,1498,0,0,1498,2,0,3,1,7,1,Attached,3,844,144,98,237000
832,79,11646,6,5,5,0,704,704,Y,704,718,0,1422,2,1,3,1,7,1,Attached,2,440,36,28,173000
833,0,12800,7,5,21,1518,0,1518,Y,1644,0,0,1644,2,0,2,1,5,1,Attached,2,569,80,396,275000
834,0,16698,7,5,18,800,649,1449,Y,944,815,0,1759,2,1,3,1,7,1,Attached,2,525,150,193,233500
835,0,28698,5,5,43,1013,0,1013,Y,1160,966,0,2126,2,1,3,1,7,0,Attached,2,538,486,225,185000
836,82,12464,5,5,14,732,308,1040,Y,1040,0,0,1040,1,0,3,1,6,0,Detached,2,576,168,0,152000
837,65,9757,5,7,16,755,235,990,Y,990,0,0,990,1,0,3,1,5,0,Attached,1,440,66,92,143000
838,65,15426,6,5,13,821,107,928,Y,928,836,0,1764,2,1,3,1,7,0,Attached,2,470,276,99,231500
839,43,10667,7,6,14,729,70,799,Y,827,834,0,1661,2,1,3,1,6,1,Attached,2,550,158,61,212000
840,65,14753,7,5,12,950,513,1463,Y,1463,0,0,1463,2,0,3,1,5,0,Attached,2,539,0,81,207000
841,112,10859,5,5,16,0,1097,1097,Y,1097,0,0,1097,1,1,3,1,6,0,Attached,2,672,392,64,145000
842,60,8072,5,5,16,746,244,990,Y,990,0,0,990,1,0,3,1,5,0,Detached,2,480,0,64,138000
843,80,10400,7,5,12,0,866,866,Y,866,913,0,1779,2,1,3,1,6,0,Attached,2,546,198,36,197900
844,78,10335,7,5,11,679,811,1490,Y,1501,0,0,1501,2,0,3,1,6,0,Attached,2,577,144,29,204000
845,68,9017,7,5,11,560,871,1431,Y,1431,0,0,1431,2,0,3,1,6,0,Attached,2,666,0,35,192000
846,70,8750,6,5,12,606,322,928,Y,928,844,0,1772,2,1,3,1,7,1,Attached,2,492,150,96,200000
847,68,8935,7,5,8,0,831,831,Y,831,829,0,1660,2,1,3,1,7,0,Attached,2,493,144,68,195000
848,67,9808,7,5,8,788,785,1573,Y,1573,0,0,1573,2,0,3,1,6,0,Attached,2,544,0,72,227000
849,79,12420,7,5,9,666,278,944,Y,944,896,0,1840,2,1,3,1,6,0,Attached,2,622,0,45,230000
850,67,16285,7,5,9,0,1413,1413,Y,1430,0,0,1430,2,0,3,1,6,0,Attached,2,605,0,33,187100
851,65,10739,7,5,8,1259,172,1431,Y,1444,0,0,1444,2,0,3,1,6,0,Attached,2,577,144,40,203000
852,75,11166,7,5,9,24,1468,1492,Y,1492,0,0,1492,2,0,3,1,6,1,Attached,2,608,0,282,201000
853,60,8430,5,5,32,616,424,1040,Y,1040,0,0,1040,2,0,3,1,5,0,None,0,0,0,0,124000
854,0,16269,5,5,32,625,282,907,Y,907,0,0,907,1,0,3,1,5,0,Attached,1,343,72,0,140000
855,76,6950,5,7,31,782,132,914,Y,914,0,0,914,1,0,2,1,5,0,Attached,2,444,0,0,134900
856,61,8800,5,7,33,676,364,1040,Y,1040,0,0,1040,2,0,3,1,5,0,Detached,2,484,0,288,150500
857,0,7000,5,8,32,646,218,864,Y,864,0,0,864,1,0,3,1,6,0,Attached,1,336,0,0,136500
858,0,9286,5,7,33,196,1072,1268,Y,1268,0,0,1268,1,1,3,1,5,0,Detached,1,252,173,0,143500
859,36,15523,5,6,38,460,404,864,Y,864,0,0,864,1,0,3,1,5,1,Attached,1,338,0,0,133500
860,60,7200,5,5,38,777,117,894,Y,894,0,0,894,1,0,2,1,6,0,Detached,2,600,215,0,123000
861,60,7200,5,8,38,660,108,768,Y,768,0,0,768,1,0,2,1,5,0,Detached,1,396,192,0,133900
862,70,8445,5,7,38,656,112,768,Y,768,0,0,768,1,0,2,1,5,0,Detached,2,396,58,0,133000
863,90,11664,7,5,8,1234,335,1569,Y,1611,0,0,1611,2,0,3,1,6,0,Attached,3,1231,262,93,250000
864,0,12334,8,5,7,0,1068,1068,Y,1068,1116,0,2184,2,1,4,1,8,1,Attached,2,570,192,132,254750
865,0,11838,8,5,9,0,1753,1753,Y,1788,0,0,1788,2,0,3,1,7,1,Attached,2,522,202,151,236500
866,0,11885,8,5,9,990,309,1299,Y,1299,573,0,1872,2,1,3,1,7,1,Attached,2,531,160,122,261500
867,0,11050,9,5,10,904,536,1440,Y,1476,677,0,2153,2,1,3,1,8,2,Attached,3,736,253,142,313000
868,70,8749,7,5,8,0,840,840,Y,840,885,0,1725,2,1,3,1,6,0,Attached,2,550,0,48,198500
869,0,11250,7,5,9,0,944,944,Y,944,926,0,1870,2,1,3,1,6,0,Attached,2,608,256,43,211000
870,90,15750,8,5,11,1246,216,1462,Y,1513,0,0,1513,2,0,2,1,5,1,Attached,2,521,135,34,220000
871,73,11883,7,5,14,690,814,1504,Y,1504,0,0,1504,2,0,3,1,6,1,Attached,2,478,115,66,203000
872,0,12782,8,5,8,1360,462,1822,Y,1828,0,0,1828,2,0,3,1,7,1,Attached,2,523,194,144,279500
873,70,8750,7,5,13,1111,306,1417,Y,1417,0,0,1417,2,0,3,1,7,1,Attached,2,511,60,117,210000
874,0,9375,7,5,13,739,318,1057,Y,1057,977,0,2034,2,1,3,1,8,0,Attached,2,645,576,36,219500
875,70,8750,7,5,14,0,880,880,Y,909,807,0,1716,2,1,2,1,7,1,Attached,2,512,0,120,191000
876,70,9100,7,5,9,0,1212,1212,Y,1212,0,0,1212,2,0,3,1,6,0,Attached,2,573,356,0,178000
877,75,9750,7,5,10,0,1630,1630,Y,1630,0,0,1630,2,0,3,1,6,1,Attached,2,451,74,234,213000
878,0,4435,6,5,7,685,163,848,Y,848,0,0,848,1,0,1,1,4,0,Attached,2,420,140,0,144000
879,0,4435,6,5,7,685,163,848,Y,848,0,0,848,1,0,1,1,4,0,Attached,2,420,140,0,140000
880,85,10200,8,5,3,1478,100,1578,Y,1602,0,0,1602,2,0,3,1,7,1,Attached,3,810,0,243,293200
881,65,9313,7,5,6,0,864,864,Y,864,864,0,1728,2,1,3,1,7,0,Attached,2,572,187,56,190000
882,63,8487,7,5,6,20,1480,1500,Y,1500,0,0,1500,2,0,3,1,6,0,Attached,2,570,192,36,190000
883,64,8633,6,5,5,193,545,738,Y,738,738,0,1476,2,1,3,1,7,0,Attached,2,540,100,35,173500
884,85,11069,6,5,3,0,608,608,Y,608,788,0,1396,2,1,3,1,6,1,Attached,2,440,100,36,170000
885,67,8777,4,5,61,0,0,0,Y,1126,0,0,1126,2,0,2,1,5,0,Detached,2,520,0,96,108000
886,75,9937,5,7,46,637,849,1486,Y,1486,0,0,1486,1,0,3,1,7,0,Detached,2,480,0,0,167000
887,67,8877,4,6,72,690,126,816,Y,816,0,0,816,1,0,2,1,3,1,Detached,1,288,0,0,100000
888,64,7301,7,5,7,0,0,0,Y,495,1427,0,1922,3,0,4,1,7,1,Attached,2,672,0,177,198500
889,75,7950,6,6,33,535,155,690,Y,698,728,0,1426,1,1,3,1,6,0,Attached,2,440,252,0,159500
890,80,10682,4,6,50,399,615,1014,Y,1149,0,0,1149,1,0,3,1,7,0,Attached,1,544,0,240,127000
891,72,7200,6,6,34,631,410,1041,Y,1125,0,0,1125,1,0,3,1,6,1,Detached,1,352,296,0,125000
892,86,13286,9,5,3,1234,464,1698,Y,1698,0,0,1698,2,0,3,1,8,1,Attached,3,768,327,64,320000
893,35,3675,6,5,5,547,0,547,Y,1072,0,0,1072,1,0,2,1,5,0,Attached,2,525,0,28,145500
894,50,9405,5,9,63,0,698,698,Y,698,0,0,698,1,0,2,1,4,0,None,0,0,0,200,118000
895,64,6410,4,5,51,575,301,876,Y,876,0,0,876,1,0,3,1,5,0,Detached,1,320,0,0,85000
896,70,11767,5,5,60,1078,0,1078,Y,1368,0,0,1368,1,0,3,1,6,0,Attached,1,195,0,252,120000
897,50,8405,4,3,65,0,0,0,N,1088,441,0,1529,2,0,4,1,9,0,Detached,1,240,92,185,98000
898,56,4060,5,8,88,0,864,864,Y,864,0,0,864,1,0,2,1,4,0,None,0,0,0,96,99900
899,74,10206,3,3,58,0,0,0,N,944,0,0,944,1,0,2,1,4,0,Detached,2,528,0,0,82000
900,65,10926,5,5,51,0,1678,1678,Y,1678,0,0,1678,2,0,6,2,10,0,None,0,0,0,0,119900
901,70,11767,5,5,54,546,604,1150,Y,1560,0,0,1560,1,0,2,1,7,1,Attached,1,313,0,0,103500
902,0,8926,4,3,54,0,672,672,Y,960,0,0,960,1,0,3,1,5,0,Attached,1,288,64,160,112000
903,67,12354,6,8,90,0,684,684,Y,684,512,0,1196,1,0,3,1,7,0,Detached,2,528,0,46,110000
904,45,8212,5,6,69,626,94,720,Y,854,444,0,1298,1,0,3,1,6,2,Detached,1,256,84,0,122000
905,60,10998,5,5,69,828,156,984,Y,984,620,0,1604,2,0,3,1,6,0,Detached,2,660,0,68,117000
906,70,6300,5,4,72,832,0,832,Y,832,436,0,1268,1,1,3,1,7,2,Attached,1,250,0,55,160000
907,55,4500,5,5,78,182,611,793,Y,848,672,0,1520,1,0,3,1,6,0,Detached,1,281,0,56,159434
908,60,8400,2,5,90,290,0,290,N,438,0,0,438,1,0,1,1,3,0,Detached,1,246,0,0,60000
909,60,9900,6,7,70,0,778,778,Y,944,545,0,1489,2,0,3,1,7,1,Detached,1,240,335,0,139500
910,102,15863,7,3,90,523,301,824,Y,1687,998,397,3082,2,1,5,1,12,2,Attached,2,672,136,63,197000
911,43,5707,6,6,75,0,583,583,Y,647,595,0,1242,1,1,3,1,6,1,Detached,1,180,329,96,105000
912,65,7804,4,3,82,622,500,1122,Y,1328,653,0,1981,2,0,4,1,7,2,Detached,2,576,431,44,135000
913,64,8574,6,8,94,0,816,816,Y,1232,0,0,1232,1,0,3,1,6,1,Detached,2,440,0,180,147500
914,51,6171,6,6,85,264,712,976,Y,1160,448,0,1608,2,1,3,1,7,1,Detached,1,216,147,16,137450
915,60,7200,7,9,74,560,0,560,Y,575,560,0,1135,1,0,3,1,6,0,Detached,2,576,256,0,155000
916,57,7558,6,6,82,0,896,896,Y,1172,741,0,1913,1,1,3,1,9,1,Detached,2,342,0,0,177000
917,52,6292,7,7,82,0,861,861,Y,877,600,0,1477,2,0,3,1,6,1,Detached,1,216,0,50,145000
918,53,7155,7,8,92,0,600,600,Y,628,600,0,1228,1,0,3,1,6,1,Detached,1,215,0,308,137000
919,53,10918,7,9,84,0,1276,1276,Y,1276,804,0,2080,1,1,3,1,9,2,Detached,1,282,0,145,234000
920,60,13680,5,6,70,728,112,840,Y,840,727,0,1567,1,1,2,1,6,2,Detached,2,440,0,171,205000
921,0,7500,6,7,68,547,224,771,Y,753,741,0,1494,1,0,3,1,7,2,Attached,1,213,0,224,177500
922,130,9600,5,7,70,428,300,728,Y,976,332,0,1308,1,1,2,1,7,2,Detached,1,256,0,70,160000
923,80,14680,5,4,50,793,480,1273,Y,1273,0,0,1273,1,0,2,1,5,0,Attached,1,307,483,115,155000
924,80,13360,5,7,89,713,163,876,Y,964,0,0,964,1,0,2,1,5,0,Detached,2,432,0,44,163500
925,54,7681,5,6,89,0,731,731,Y,820,523,0,1343,1,1,3,1,7,1,Detached,1,186,192,102,154900
926,0,8145,7,6,70,246,674,920,Y,1240,1240,0,2480,2,1,5,2,13,2,Detached,2,400,0,57,205000
927,70,9100,5,6,56,848,264,1112,Y,1112,0,0,1112,1,0,2,1,6,1,Attached,1,390,0,0,144800
928,75,12000,7,7,69,275,429,704,Y,860,704,0,1564,1,1,3,1,7,1,Attached,1,234,0,0,174500
929,90,13339,6,6,50,940,621,1561,Y,1561,0,0,1561,2,0,3,1,6,1,Attached,2,463,0,268,193000
930,78,15600,5,7,61,819,248,1067,N,986,537,0,1523,2,0,3,1,7,1,Attached,1,295,0,81,158000
931,80,14000,6,8,60,0,1092,1092,Y,1152,0,0,1152,1,0,3,1,6,1,Attached,1,300,0,36,158500
932,100,17500,6,5,56,1219,91,1310,Y,1906,0,0,1906,1,1,3,1,6,2,Attached,2,576,0,201,224000
933,24,1733,6,6,30,0,516,516,Y,516,516,0,1032,1,0,2,1,5,1,Detached,2,452,279,0,115000
934,24,1488,6,6,30,471,90,561,Y,561,668,0,1229,1,1,2,1,5,1,Attached,2,462,176,0,137000
935,24,1612,6,6,30,0,561,561,Y,561,668,0,1229,1,1,2,1,5,1,Attached,2,462,154,0,121000
936,24,1300,6,6,30,285,276,561,Y,561,668,0,1229,1,1,2,1,5,1,Attached,2,462,150,0,124000
937,0,13607,6,6,24,454,118,572,Y,1182,800,0,1982,2,1,3,1,6,1,Attached,2,501,400,112,208000
938,0,17597,7,9,39,1222,581,1803,Y,2365,0,0,2365,2,0,3,1,7,2,Attached,2,551,200,144,315000
939,0,21695,6,9,22,808,72,880,Y,1680,0,0,1680,2,0,3,1,5,1,Attached,2,540,292,44,222000
940,59,10690,5,7,90,456,216,672,Y,672,672,0,1344,1,0,3,1,6,0,Detached,1,468,0,346,147000
941,50,8660,5,6,110,0,760,760,N,928,928,312,2168,2,0,5,1,11,0,Detached,2,576,467,238,123000
942,60,6402,5,5,90,0,596,596,N,596,596,0,1192,1,0,3,1,6,0,Detached,1,189,0,137,78000
943,105,8470,3,2,95,0,1013,1013,N,1013,0,513,1526,1,0,2,1,6,0,None,0,0,0,156,85000
944,60,10200,4,6,85,0,572,572,N,572,0,0,572,1,0,2,1,4,0,Detached,1,200,0,72,75000
945,44,3843,8,5,3,1476,120,1596,Y,1648,0,0,1648,2,0,2,1,5,1,Attached,2,482,162,53,230000
946,109,21780,2,4,100,0,0,0,N,810,0,0,810,1,0,1,1,4,0,Detached,1,280,119,24,57625
947,75,10125,8,5,10,695,412,1107,Y,1040,1012,0,2052,2,1,3,1,7,1,Attached,3,642,210,91,251000
948,48,12822,7,5,7,1351,83,1434,Y,1518,631,0,2149,1,1,1,1,6,1,Attached,2,670,168,241,239686
949,43,12118,7,5,6,0,1710,1710,Y,1710,0,0,1710,2,0,3,1,7,1,Attached,2,550,100,228,240000
950,71,12209,6,5,9,690,114,804,Y,804,1157,0,1961,2,1,3,1,7,1,Attached,2,560,125,192,215000
951,75,9750,6,6,33,767,135,902,Y,926,0,0,926,1,0,2,1,5,1,Attached,1,351,319,0,156450
952,72,9360,6,7,33,957,0,957,Y,1287,0,0,1287,1,1,2,1,5,2,Attached,2,541,302,159,173000
953,75,10125,5,5,33,0,0,0,Y,1302,432,0,1734,2,0,4,2,8,0,Attached,2,539,0,0,126000
954,0,9947,7,5,20,611,577,1188,Y,1217,0,0,1217,2,0,3,1,6,0,Attached,2,497,168,27,173000
955,82,11070,5,5,19,55,1527,1582,Y,1595,0,0,1595,2,0,2,1,5,0,Detached,2,672,0,0,152000
956,0,14375,6,6,52,465,354,819,Y,1344,0,0,1344,1,0,3,1,7,1,Attached,2,525,0,351,137500
957,150,215245,7,5,45,2056,80,2136,Y,2036,0,0,2036,2,0,3,1,8,2,Attached,2,513,0,0,375000
958,89,12898,9,5,3,1022,598,1620,Y,1620,0,0,1620,2,0,2,1,6,1,Attached,3,912,228,0,315500
959,83,13159,7,5,1,0,846,846,Y,846,846,0,1692,2,1,3,1,6,0,Attached,2,650,208,114,224500
960,113,13438,9,5,2,1758,432,2190,Y,2036,0,0,2036,2,0,3,1,9,1,Attached,3,780,90,154,410000
961,79,14463,9,5,2,1115,526,1641,Y,1641,0,0,1641,2,0,3,1,7,0,Attached,3,885,0,95,316500
962,73,8925,8,5,3,16,1450,1466,Y,1466,0,0,1466,2,0,3,1,7,0,Attached,3,610,100,18,201000
963,130,11457,6,5,22,1005,387,1392,Y,1412,0,0,1412,2,0,3,1,6,1,Attached,2,576,0,169,175000
964,0,9839,6,8,30,462,250,712,Y,1375,862,0,2237,2,1,3,1,7,1,Attached,2,440,305,24,204000
965,125,14419,7,5,23,1528,117,1645,Y,1479,0,0,1479,2,1,3,1,7,1,Attached,2,578,224,238,213500
966,0,6853,8,5,9,1005,262,1267,Y,1296,0,0,1296,2,0,2,1,6,0,Attached,2,471,192,25,220000
967,75,9157,7,5,7,0,912,912,Y,1072,942,0,2014,2,1,3,1,9,0,Attached,2,486,124,114,170000
968,85,14601,9,5,4,1260,578,1838,Y,1838,0,0,1838,2,0,2,1,8,1,Attached,3,765,270,68,315000
969,85,12633,9,5,3,1640,338,1978,Y,1978,0,0,1978,2,0,2,1,7,1,Attached,3,920,308,52,425000
970,75,12518,5,7,42,532,476,1008,Y,1008,0,0,1008,1,0,3,1,6,0,Attached,1,384,144,0,139500
971,100,21750,5,4,50,0,0,0,Y,1771,0,0,1771,1,0,3,1,9,1,Attached,2,336,0,0,115000
972,32,4500,6,5,12,866,338,1204,Y,1204,0,0,1204,2,0,2,1,5,0,Attached,2,412,0,247,162000
973,0,4500,6,5,11,883,341,1224,Y,1224,0,0,1224,2,0,2,1,5,0,Attached,2,402,0,304,165000
974,21,1596,4,5,37,462,0,462,Y,526,462,0,988,1,0,2,1,5,0,Attached,1,297,120,101,91000
975,62,9858,5,6,42,510,354,864,Y,874,0,0,874,1,0,3,1,5,0,Attached,1,288,33,0,130000
976,21,1526,4,8,40,515,115,630,Y,630,0,0,630,1,0,1,1,3,0,Attached,1,286,0,0,86000
977,83,13383,5,5,41,594,594,1188,Y,1404,0,0,1404,2,0,3,1,7,1,Attached,2,504,0,16,160000
